Word, Count
minutely,1
minutes,16
minx,2
minx's,1
mio,1
mirable,1
miracle,26
miracles,7
miraculous,3
miranda,65
mire,9
mir'd,1
mirror,8
mirror'd,1
mirror's,1
mirrors,2
mirth,52
mirthful,1
miry,2
mis,1
misadventure,2
misadventur'd,1
misanthropos,1
misapplied,1
misbecame,1
misbecome,1
misbecom'd,1
misbegot,1
misbegotten,4
misbeliever,1
misbelieving,1
misbhav'd,1
miscall,2
miscalled,1
miscarried,10
miscarries,1
miscarry,13
miscarrying,1
mischance,21
mischances,1
mischief,42
mischiefs,8
mischievous,2
misconceived,1
misconster,2
misconst'red,1
misconstruction,1
misconstrued,2
misconstrues,1
miscreant,4
miscreate,1
misdeed,1
misdeeds,1
misdemean'd,1
misdemeanours,1
misdoubt,6
misdoubteth,1
misdoubts,2
misenum,3
miser,4
miserable,34
miserably,1
misericorde,1
miseries,21
misers,1
misery,38
misery's,1
misfortune,7
misfortune's,2
misfortunes,3
misgive,1
misgives,3
misgiving,1
misgoverned,1
misgovernment,1
misgraffed,1
misguide,1
mishap,2
mishaps,2
misheard,1
misinterpret,1
mislead,2
misleader,2
misleaders,1
misleading,1
misled,9
mislike,4
misord'red,1
misplaced,2
misplaces,1
misplac'd,2
misprised,2
mispris'd,1
misprision,7
misprizing,3
misproud,1
misquote,1
misreport,1
miss,24
missed,1
misses,1
miss'd,9
miss't,1
misshapen,5
misshap'd,1
missheathed,1
missing,7
missingly,1
mission,4
missions,1
mississippi,1
missive,1
missives,1
misspoke,1
mist,3
mista'en,2
mistake,40
mistaken,9
mistakes,3
mistaketh,1
mistak'st,2
mistaking,10
mistakings,1
mistempered,1
mistemp'red,1
misterm'd,1
mistful,1
misthink,1
misthought,1
mistletoe,1
mistook,20
mistreadings,1
mistress,418
mistresses,7
mistress',33
mistress's,2
mistresss,1
mistriship,1
mistrust,15
mistrusted,3
mistrustful,1
mistrusting,1
mists,1
misty,4
misuse,8
misused,1
misuses,1
misus'd,4
mites,1
mithridates,1
mitigate,3
mitigation,3
mix,1
mixed,1
mix'd,6
mixture,3
mixtures,1
moan,20
moans,5
moat,1
moated,2
mobled,2
mock,88
mockable,1
mocker,4
mockeries,1
mockers,2
mockery,11
mock'd,28
mock'ries,1
mock'ry,3
mock'st,1
mocking,17
mocks,20
mockvater,1
mockwater,2
model,13
modena,1
moderate,8
moderately,2
moderation,1
modern,10
modest,38
modesties,2
modestly,5
modesty,50
modicums,1
modification,2
modified,1
modo,2
module,2
moe,41
moi,9
moiety,16
moist,10
moisten'd,1
moist'ned,1
moisture,2
moldwarp,1
mole,9
molehill,3
moles,2
molest,2
molestation,1
mollification,1
molten,3
molto,1
mome,1
moment,31
momentary,6
moment's,1
moming's,1
mon,15
monachum',2
monarch,17
monarch's,3
monarchies,1
monarchize,1
monarcho,1
monarchs,5
monarchs',1
monarchy,6
monastery,4
monast'ry,1
monastic,1
monday,7
monde,2
money,187
money'd,1
money's,2
moneys,6
moneys',1
monger,2
mongers,3
monging,1
mongrel,5
mongrels,1
monk,6
monkey,7
monkey's,1
monkeys,5
monks,1
monmouth,14
monmouth's,3
monopoly,1
mons,1
monsieur,41
monsieurs,1
monster,77
monster'd,1
monster's,5
monsters,12
monstrous,64
monstrously,1
monstrousness,1
monstruosity,1
montacute,1
montage,1
montague,71
montague's,2
montagues,5
montano,36
montant,1
montez,1
montferrat,1
montgomery,10
month,39
month's,2
monthly,2
months,38
montjoy,21
monument,36
monumental,3
monuments,6
mood,20
moods,5
moody,13
moon,134
moonbeams,1
moon's,5
moonish,1
moonlight,8
moons,7
moonshine,20
moonshine's,1
moonshines,1
moor,86
moorfields,1
moor's,1
moors,1
moorship's,1
mop,1
mope,2
moping,1
mopping,1
mopsa,18
moral,24
moraler,1
morality,1
moralize,3
mordake,4
more,2293
moreover,19
mores,1
morgan,4
mori,1
morisco,1
morn,37
morning,124
morning's,8
mornings,2
morocco,12
morris,4
morrow,323
morrow's,3
morrows,4
morsel,8
morsels,1
mort,18
mortal,98
mortality,13
mortality's,1
mortally,1
mortals,6
mortals',1
mortar,2
mortgaged,1
mortified,5
mortifying,2
mortimer,62
mortimer's,1
mortimers,1
mortise,1
mortis'd,1
morton,13
mose,1
moss,3
mossgrown,1
moss'd,1
most,1185
mote,6
moth,102
mother,361
mother's,74
mothers,16
mothers',3
moths,1
motion,80
motion's,1
motionless,1
motions,13
motive,16
motives,6
motley,12
motley's,1
mots,5
mought,1
mould,10
moulded,8
mouldeth,1
moulds,1
mouldy,21
moult,1
moulten,1
mounch'd,3
mounseur,1
mounsieur,12
mount,33
mountain,37
mountaineer,2
mountaineers,3
mountain's,3
mountainous,2
mountains,20
mountant,1
mountanto,1
mountebank,3
mountebanks,2
mounted,15
mounteth,1
mounting,7
mounts,6
mourn,27
mourned,1
mourner,3
mourners,3
mournful,7
mournfully,1
mourn'd,4
mourn'st,1
mourning,21
mourningly,1
mournings,1
mourns,2
mouse,15
mousetrap,1
mous'd,1
mousing,2
mouth,133
mouthed,2
mouth'd,11
mouth'dst,1
mouths,36
movables,3
move,98
moveable,2
moveables,2
moved,34
mover,1
movers,2
moves,23
moveth,1
mov'd,44
mov'st,3
moving,22
movingly,1
movousus,1
mow,7
mowbray,60
mowbray's,6
mower's,1
mow'd,1
mowing,2
mows,3
moy,2
moys,2
moyses,1
mrs,216
much,1038
muck,1
mud,8
mudded,2
muddied,3
muddy,12
muffins,1
muffle,3
muffled,8
muffler,4
muffl'd,1
muffling,1
mugger,1
mugs,1
mulberries,1
mulberry,2
mule,4
mules,4
muleteers,2
mulieres,1
muliteus,1
mull'd,1
mulmutius,2
multiplied,3
multiply,1
multiplying,4
multipotent,1
multitude,19
multitudes,7
multitudinous,2
mum,10
mumble,1
mumbling,2
mummers,1
mummy,3
mun,1
munch,1
muniments,1
munition,2
murder,65
murdered,10
murderer,93
murderer's,2
murderers,17
murder'd,8
murder's,3
murdering,2
murderous,7
murders,8
murd'red,12
murd'rer,1
murd'ring,5
murd'rous,11
mure,1
murk,1
murkiest,1
murky,1
murmur,4
murmurers,1
murmur'd,1
murmur'st,1
murmuring,4
murrain,3
murray,1
murrion,1
murther,48
murtherer,40
murtherer's,1
murtherers,10
murther',1
murther'd,9
murther's,1
murthering,1
murtherous,6
murthers,5
mus,14
muscadel,1
muscovites,2
muscovits,1
muscovy,1
muse,31
muses,2
mus'd,1
mush,1
mushrooms,1
music,200
musical,7
music's,1
musician,18
musician's,1
musicians,29
musics,2
musing,4
musings,1
musk,5
musket,1
muskets,1
muskos',1
muss,1
mussel,1
mussels,1
must,1502
mustachio,2
mustard,9
mustardseed,14
muster,17
muster'd,4
mustering,1
musters,5
musty,8
mutability,2
mutable,1
mutation,1
mutations,1
mute,14
mutes,2
mutest,1
mutine,1
mutineer,1
mutineers,1
mutines,1
mutinies,5
mutinous,8
mutiny,23
mutius,12
mutius',2
mutter,4
muttered,1
mutton,11
muttons,2
mutual,15
mutualities,1
mutually,5
muzzle,3
muzzled,1
muzzl'd,1
my,12474
mynheers,1
myrmidon,2
myrmidons,6
myrtle,2
myself,567
mysteries,4
mystery,17
myst'ry,1
nag,2
nags,1
naiads,1
nail,12
nail'd,1
nails,28
naked,51
nakedness,4
nak'd,1
name,658
named,5
name's,8
nameless,3
namely,6
names,49
namest,1
nam'd,17
naming,5
nan,11
nap,4
nape,1
napes,1
napkin,14
napkins,5
naples,33
napless,1
napping,2
naps,1
narbon,3
narcissus,1
narines,1
narrow,20
narrowly,2
naso,1
nasty,2
nathaniel,36
nathaniel's,1
natifs,1
nation,28
nation's,2
nations,9
native,43
nativity,14
natural,58
naturalize,1
naturally,4
nature,344
natured,1
nature',1
nature's,40
natures,26
natur'd,2
natus,1
naught,22
naughtily,1
naughty,15
navarre,12
nave,3
navel,1
navigation,1
navy,9
navy's,1
nay,585
nayward,1
nayword,1
nazarite,1
ne,7
neaf,2
neamnoins,1
neanmoins,1
neapolitan,5
neapolitan's,1
neapolitans,1
near,266
nearer,20
nearest,13
near's,1
near'st,2
nearly,8
nearness,2
neat,13
neat's,5
neatly,1
neb,1
nebuchadnezzar,1
nec,1
necessaries,6
necessarily,2
necessary,20
necessitied,1
necessities,12
necessity,36
necessity's,1
neck,72
neck',1
neck'd,1
necklace,1
necks,11
nectar,2
ned,20
nedar's,2
need,179
needed,4
needer,1
needful,29
needfull,1
need'st,6
needing,1
needle,7
needle's,1
needles,3
needless,11
needly,1
needs,147
needy,6
neer,3
neeze,1
nefas,1
negation,1
negative,1
negatives,1
neglect,23
neglected,14
neglect'st,1
neglecting,4
neglectingly,1
neglection,2
negligence,16
negligent,8
negotiate,2
negotiations,1
negro's,1
ne'er,218
neigh,7
neighbors,1
neighbour,50
neighbour'd,3
neighbour's,3
neighbourhood,7
neighbouring,4
neighbourly,2
neighbours,21
neighbours',1
neigh'd,1
neighing,5
neighs,2
neither,186
nell,15
nemean,2
nemesis,1
neoptolemus,1
nephew,33
nephew's,3
nephews,4
nephews',1
neptune,10
neptune's,9
nereides,1
nerissa,65
nerissa's,1
nero,4
neroes,1
nerve,2
nerves,7
nervii,1
nervy,1
nessus,2
nest,24
nestor,68
nests,2
net,6
nether,7
netherlands,1
nets,2
nettle,6
nettled,2
nettles,6
network,1
neuter,1
neutral,3
never,1017
never's,1
nev'r,3
nevil,2
nevil's,1
nevils,3
nevils',2
new,275
newborn,1
newby,1
newer,6
newest,5
newgate,1
new'st,1
newly,30
newness,3
news,318
newsletter,1
newsmongers,1
newt,3
newts,1
next,166
n'avez,1
n'est,1
nibbling,2
nicanor,3
nice,31
nicely,8
niceness,1
nicer,1
nicety,1
nicholas,12
nicholas',1
nick,8
nick'd,1
nickname,3
nicks,1
niece,63
niece's,1
nieces,1
niggard,8
niggarding,1
niggardly,4
nigh,19
night,792
nightcap,1
nightcaps,1
nighted,2
nightgown,9
night's,23
nightingale,9
nightingale's,1
nightingales,2
nightly,22
nightmare,1
nights,37
nights',1
nightwork,3
nihil,1
nile,6
nill,2
nilus,4
nilus',2
nimble,26
nimbleness,1
nimbler,1
nimbly,4
nine,61
nineteen,3
ninny's,4
ninth,7
ninus',1
niobe,1
niobes,1
nip,3
nipp'd,1
nipping,2
nipple,2
nips,2
nit,2
no,3789
noah,1
noah's,1
nob,2
nobility,36
nobility's,1
nobis',1
noble,615
noble's,1
nobleman,24
noblemen,5
nobleness,15
nobler,21
nobles,41
noblesse,1
noblest,19
nobly,36
nobody,20
noces,1
nod,19
nodded,2
nodding,3
noddle,1
noddles,1
nods,5
noes,1
noise,110
noiseless,2
noisemaker,1
noises,4
nois'd,2
noisome,5
nole,1
nominate,3
nominated,3
nomination,3
nominativo,2
non,14
nonage,1
nonce,3
none,468
none',1
nonino,4
nonny,3
nonpareil,5
nonproprietary,1
nonsuits,1
nony,3
nook,3
nook'd,1
nooks,1
noon,17
noonday,1
noontide,4
nor,969
norbery,1
norfolk,128
norfolk's,2
nor's,1
norman,3
normandy,7
normans,3
north,52
northampton,3
northamptonshire,1
northerly,1
northern,10
northgate,2
northumberland,148
northumberland's,3
northumberlands,1
northward,3
norway,15
norways',1
norwegian,1
norweyan,3
nose,68
nosegays,2
noseless,1
noses,14
nos'd,1
noster,1
nostra,1
nostril,3
nostrils,3
not,8753
notable,14
notably,1
notary,1
notary's,1
notch'd,1
note,152
notebook,1
noted,24
notedly,1
notes,22
notest,1
noteworthy,1
not',1
nothing,634
nothing's,1
nothings,4
notice,34
notifies,1
notify,2
noting,4
notion,3
notorious,14
notoriously,2
notre,2
notwithstanding,22
nought,57
nought's,1
noun,1
nouns,2
nourish,7
nourished,2
nourisher,1
nourishes,1
nourisheth,2
nourish'd,7
nourishing,1
nourishment,2
nous,2
novel,1
novelties,1
novelty,2
november,2
noverbs,1
novi,1
novice,3
novices,2
novum,1
now,2784
now's,3
nowhere,4
noyance,1
nubibus,1
numa's,1
numb,3
number,57
numbered,1
number'd,3
numbering,1
numberless,2
numbers,46
numb'd,1
numb'red,5
numb'ring,3
numbness,1
numerous,1
nun,6
nuncio's,1
nuncle,17
nun's,1
nunnery,6
nuns,3
nuntius,1
nuptial,21
nurse,206
nursed,1
nurse's,3
nurser,1
nursery,5
nurses,1
nurseth,1
nurs'd,5
nursh,1
nursing,4
nurture,2
nurtur'd,1
nut,8
nuthook's,1
nutmeg,2
nutmegs,1
nutriment,1
nuts,4
nutshell,2
nym,63
nymph,9
nymphs,12
o,2239
oak,27
oaken,2
oaks,5
oared,1
oars,3
oatcake,1
oaten,1
oath,147
oathable,1
oaths,68
oaths',1
oats,5
ob,1
obduracy,1
obdurate,7
obedience,52
obedient,28
obeisance,1
oberon,45
obey,76
obeyed,1
obeyed'st,1
obey'd,8
obeying,5
obeys,3
obidicut,1
object,39
objected,1
objections,3
objects,11
oblation,1
oblations,1
obligation,6
obligations,1
obliged,1
oblique,2
oblivion,15
oblivious,2
obloquy,3
obscene,3
obscenely,2
obscure,11
obscured,3
obscurely,1
obscures,1
obscur'd,7
obscuring,1
obscurity,1
obsequies,7
obsequious,8
obsequiously,1
observance,15
observances,2
observancy,1
observant,2
observants,1
observation,11
observe,34
observed,4
observer,2
observers,1
observ'd,10
observing,5
observingly,1
obsolete,1
obstacle,2
obstacles,2
obstinacy,2
obstinate,6
obstinately,1
obstruct,1
obstruction,4
obstructions,1
obtain,9
obtained,2
obtain'd,9
obtaining,5
occasion,74
occasions,17
occident,2
occidental,1
occulted,1
occupat,1
occupation,9
occupation's,1
occupations,1
occupied,1
occupies,1
occupy,1
occur,1
occurrence,1
occurrences,1
occurrents,1
ocean,28
ocean's,1
oceans,2
ocr,1
octavia,44
octavia's,1
octavius,46
octavius',1
ocular,1
odd,34
oddest,1
oddly,4
odds,43
ode,1
odes,1
od's,3
odious,9
odoriferous,2
odorous,3
odour,5
odours,3
odours',1
oeillades,1
oes,1
oeuvres,1
of,18299
ofephesus,5
off,486
offal,3
offence,94
offenceful,1
offence's,2
offences,24
offend,59
offended,44
offendendo,1
offender,11
offender's,4
offenders,10
offenders',1
offendeth,1
offend'st,1
offending,9
offendress,1
offends,7
offense,12
offenseless,1
offenses,1
offensive,2
offer,87
offered,9
offer'd,19
offer'st,2
offering,5
offerings,2
offers,21
offert,1
off'red,7
off'rest,1
off'ring,3
off'rings,2
off's,2
office,130
officed,1
officer,103
officers,88
offices,31
offic'd,2
official,5
officious,6
offspring,6
of's,6
of't,2
oft,147
often,125
oftener,2
oftentimes,7
oft',1
oft'ner,2
o',355
o'clock,46
o'er,230
o'erbear,3
o'erbearing,2
o'erbears,2
o'erbeat,1
o'erblows,1
o'erboard,2
o'erborne,2
o'ercame,1
o'ercast,2
o'ercharged,1
o'ercharg'd,2
o'ercharging,1
o'ercome,2
o'ercover'd,1
o'ercrows,1
o'erdoing,1
o'erflourish'd,1
o'erflow,2
o'erflowing,1
o'erflows,3
o'erfraught,1
o'ergalled,1
o'erglanced,1
o'ergone,1
o'ergrow,1
o'ergrown,3
o'ergrowth,1
o'erhang,1
o'erhanging,1
o'erhasty,1
o'erhear,1
o'erheard,3
o'erjoy'd,1
o'erleap,2
o'erleaps,1
o'erleavens,1
o'erlook,4
o'erlook'd,4
o'erlooking,1
o'ermaster't,1
o'ermount,1
o'ernight,2
o'ernight's,1
o'erpaid,1
o'erparted,1
o'erpast,2
o'erpays,1
o'erpeer,1
o'erperch,1
o'erpicturing,1
o'erposting,1
o'erpow'r'd,2
o'erpressed,1
o'erpress'd,1
o'errate,1
o'erraught,2
o'erreaches,1
o'errule,3
o'errun,2
o'erset,1
o'ershade,1
o'ershades,2
o'ershine,1
o'ershot,2
o'ersized,1
o'erskip,1
o'erslips,1
o'erspreads,1
o'erstare,1
o'erstep,1
o'erstunk,1
o'ersway,2
o'ersways,2
o'erswell,3
o'erta'en,1
o'ertake,8
o'erteemed,1
o'erthrow,3
o'erthrown,6
o'erthrows,1
o'ertook,2
o'ertop,2
o'ertopping,1
o'ertrip,1
o'erturn,2
o'ervalues,1
o'erwalk,1
o'erwatch'd,2
o'erween,1
o'erweens,1
o'erweigh,1
o'erweighs,1
o'erwhelm,5
o'erwhelmed,1
o'erwhelm'd,1
o'erworn,1
o's,1
o'that,1
oh,8
oil,15
oils,1
oily,4
old,715
oldcastle,1
olden,1
older,6
oldest,3
oldness,1
olive,6
oliver,54
oliver's,3
olivers,1
olives,2
olivia,146
olivia's,14
olympian,2
olympus,6
olympus',1
oman,11
omans,1
omen,1
ominous,10
omission,1
omit,12
omit'st,1
omittance,1
omitted,3
omitting,2
omne,2
omnes,3
omnipotent,3
on,3080
once,420
one,1788
one's,15
ones,58
ones',1
oneyers,1
ongles,2
on's,23
on't,103
onion,3
onions,2
online,4
only,534
onset,4
onward,3
onwards,1
oo,1
ooze,5
oozes,1
oozy,1
opal,2
ope,27
open,148
opener,1
open'd,10
open't,3
opening,11
openly,8
openness,1
opens,13
operant,2
operate,2
operation,6
operations,1
operative,1
opes,2
op'd,3
op'ning,1
oph,58
ophelia,29
ophelia's,1
opinion,83
opinion'd,1
opinions,13
opportune,2
opportunities,4
opportunity,17
oppose,18
opposed,11
opposeless,1
opposer,2
opposers,1
opposers',1
opposes,1
oppos'd,17
opposing,3
opposite,26
opposites,4
opposition,8
oppositions,1
oppress,3
oppressed,7
oppresses,1
oppresseth,1
oppress'd,9
oppressing,2
oppression,15
oppressor's,1
opprest,1
opprobriously,1
oppugnancy,1
opulency,1
opulent,2
or,3198
oracle,27
oracles,3
orange,5
oration,9
orator,11
orators,4
oratory,4
orb,10
orbed,3
orbs,5
orchard,32
orchards,2
ord,1
ordain,1
ordained,2
ordain'd,8
ordaining,1
order,92
ordered,4
order'd,2
ordering,3
orderless,1
orderly,8
orders,5
ord'red,1
ord'ring,2
ordinance,9
ordinant,1
ordinaries,1
ordinary,13
ordnance,7
ords,1
ordure,1
ore,2
org,17
organ,8
organized,1
organs,7
orgillous,1
orient,5
orifex,1
origin,4
original,3
originator,1
orisons,5
ork,2
orlando,163
orlando',1
orld,1
orleans,72
ornament,18
ornaments,11
orodes,1
orphan,2
orphan's,1
orphans,5
orphans',3
orpheus,2
orpheus',1
orsino,9
orsino's,8
ort,2
orthography,2
orts,1
oscorbidulchos,1
osier,1
osiers,2
osprey,1
osr,25
osric,7
ossa,1
ost,1
ostent,2
ostentare,1
ostentation,8
ostents,1
ostler,7
ostlers,1
ostrich,1
osw,38
oswald,18
othello,325
othello's,10
other,690
othergates,1
other's,29
others,404
others',18
otherwhere,2
otherwhiles,1
otherwise,37
otter,3
ottoman,1
ottomites,3
oublie,2
ouches,1
ought,20
ought'st,1
oui,6
ounce,6
ounces,1
ouphes,2
our,3065
ours,88
ourself,24
ourselves,115
ousel,2
out,1412
outbids,1
outbrave,1
outbraves,1
outbreak,1
outcast,3
outcries,1
outcry,1
outdare,1
outdares,1
outdar'd,1
outdated,1
outdone,1
outface,6
outfaced,1
outfac'd,2
outfacing,2
outfly,1
outfrown,1
outgo,1
outgoes,1
outgrown,1
out',2
outjest,1
outlaw,32
outlaw'd,1
outlawry,1
outlaws,7
outlive,17
outlives,3
outliv'd,1
outliving,1
outlook,1
outlustres,1
outpriz'd,1
outrage,13
outrageous,6
outrages,5
outran,1
outright,5
outroar,1
outrun,7
outrun'st,1
outrunning,1
outruns,1
outscold,1
outscorn,1
outsell,1
outsells,1
outside,17
outsides,1
outspeaks,1
outsport,1
outstare,2
outstay,1
outstood,1
outstretched,1
outstretch'd,3
outstrike,1
outstrip,3
outstripped,1
outswear,1
outvenoms,1
outward,50
outwardly,5
outwards,2
outwear,2
outweighs,2
outwent,1
outworn,2
outworths,1
oven,2
over,213
overawe,1
overbear,2
overblown,3
overboard,2
overbold,1
overborne,6
overbulk,1
overbuys,1
overcame,10
overcast,1
overcharged,3
overcharg'd,1
overcome,9
overcomes,1
overdone,24
overdone's,2
overearnest,1
overfar,1
overflow,2
overflow'd,1
overflown,1
overglance,1
overgo,1
overgone,1
overgorg'd,1
overgrown,1
overhead,1
overhear,2
overheard,6
overheard'st,2
overhold,1
overjoyed,2
overkind,1
overland,1
overleather,1
overlive,1
overlook,3
overlook'd,1
overlooking,1
overlooks,2
overmaster'd,1
overmounting,1
overmuch,1
overpass'd,1
overpeer,2
overpeer'd,1
overpeering,1
overplus,2
overrul'd,3
overrun,1
overscutch'd,1
overset,1
overshades,1
overshine,2
overshines,1
overshot,1
oversights,1
overspread,1
overstain'd,1
overswear,1
overt,1
overta'en,2
overtake,7
overtaketh,1
overthrow,16
overthrown,11
overthrows,1
overtook,1
overtopp'd,1
overture,6
overturn,1
overturn'd,1
overwatch'd,1
overween,1
overweening,3
overweigh,1
overwhelm,1
overwhelm'd,3
overwhelming,1
overworn,1
ovid,2
ovid's,1
ovidius,1
owe,73
owed,7
owedst,1
owen,10
owes,26
owest,4
oweth,1
ow'd,5
ow'st,4
owing,2
owl,23
owl's,1
owls,6
own,771
owner,19
owner's,1
owners,5
own's,1
owning,1
owns,3
owy,1
ox,13
oxen,8
oxford,56
oxfordshire,1
oxlips,2
oyes,2
oyster,8
p,8
pabble,1
pabylon,1
pace,32
paced,1
paces,7
pac'd,4
pacified,2
pacify,1
pacing,2
pack,24
packet,8
packets,2
pack'd,8
packhorses,1
packing,8
packings,1
packs,1
packthread,1
pacorus,2
paction,1
pad,1
paddle,1
paddling,2
paddock,2
padua,41
pagan,6
pagans,3
page,431
pageant,10
pageants,6
page's,9
pages,11
pah,3
paid,72
pail,2
pailfuls,1
pails,1
pain,66
pained,1
painful,8
painfully,4
pain'd,1
pains,91
paint,16
painted,53
painter,44
painter's,1
painting,22
paintings,2
paints,1
pair,40
paired,1
pair'd,1
pairs,1
pajock,1
palabras,1
palace,160
palaces,7
palamedes,1
palate,11
palates,4
palatine,2
palating,1
pale,135
paled,1
paleness,2
paler,3
pales,4
palestine,2
palfrey,2
palfreys,2
pal'd,1
palisadoes,1
pall,2
pallabris,1
pallas,2
pallas',1
pallets,1
pall'd,1
palm,28
palmer's,2
palmers,2
palmers',1
palms,2
palmy,1
palpable,6
palsied,2
palsies,1
palsy,3
palter,4
palt'ring,1
paltry,11
paly,3
pamper,1
pamper'd,1
pamp'red,1
pamphlets,1
pan,1
pancackes,1
pancake,1
pancakes,2
pandar,5
pandar's,2
pandars,2
pandarus,184
pandarus',4
pander,8
pander's,1
panderly,1
panders,2
pandulph,30
panel,1
pang,4
pang'd,1
panging,1
pangs,14
pannier,1
pannonians,2
pansa,1
pansies,1
pant,3
pantaloon,3
panted,1
pantheon,2
panther,3
panthino,22
panting,4
pantingly,1
pantler,3
pantry,1
pants,3
pap,3
papal,1
paper,105
paper',1
papers,16
paperwork,1
paphlagonia,1
paphos,1
papist,1
paps,1
par,26
parable,1
paracelsus,1
paradise,12
paradox,3
paradoxes,2
paragon,7
paragon'd,1
paragons,1
paragraph,11
paragraphs,3
parallel,6
parallel'd,1
parallels,3
paramour,5
paramour'd,1
paramours,1
parapets,1
paraquito,1
parasite,2
parasite's,1
parasites,1
parca's,1
parcel,15
parcell'd,1
parcels,9
parch,1
parched,1
parch'd,1
parching,3
parchment,8
pard,4
pardon,292
pardona,1
pardoned,2
pardoner,1
pardon'd,9
pardon's,1
pardon't,1
pardoning,2
pardonner,2
pardonnez,2
pardons,6
pare,4
pared,1
parent,3
parentage,9
parents,12
parents',5
parfect,1
par'd,2
paring,3
parings,3
paris,133
paris',3
paris's,1
parish,8
parishioners,2
parisians,1
paritors,1
park,36
park'd,1
parks,2
parle,12
parler,1
parles,1
parley,32
parley'd,1
parlez,1
parliament,25
parlors,1
parlour,2
parlous,3
parmacity,1
parolles,175
parricide,1
parricides,1
parrot,7
parrots,2
parsley,1
parson,17
parson's,2
part,512
partake,8
partaken,1
partaker,3
partakers,1
parted,47
part's,1
part'st,1
parthia,7
parthian,4
parthians,1
parti,2
partial,8
partialize,1
partially,1
participate,2
participation,2
particle,2
particular,60
particularities,2
particularize,1
particularly,3
particulars,11
parties,15
parting,28
partisan,1
partisans,4
partition,4
partizan,1
partlet,2
partly,35
partner,15
partner'd,1
partner's,1
partners,6
partridge,2
parts,111
party,52
pas,2
pash,2
pashed,1
pashful,1
pass,147
passable,2
passado,3
passage,35
passages,9
passant,1
passed,5
passenger,2
passengers,4
passes,16
passeth,2
pass'd,41
passing,36
passio,1
passion,106
passionate,9
passion's,2
passioning,1
passions,16
passive,1
passport,2
passy,1
past,150
paste,5
pasterns,1
pasties,1
pastime,14
pastimes,2
pastoral,4
pastorals,1
pastors,1
pastry,1
pasture,12
pastures',1
pasty,2
pat,6
patay,1
patch,13
patchery,2
patches,5
patch'd,8
pate,32
pated,6
patent,4
patents,3
paternal,1
pates,4
path,13
pathetical,3
paths,6
pathway,1
pathways,1
patience,190
patient,87
patient's,3
patiently,17
patients,1
patines,1
patrician,2
patricians,22
patrick,1
patrick's,3
patrimony,4
patroclus,70
patroclus',3
patron,8
patronage,2
patroness,2
patron',1
patrons,1
patrum,1
patter,1
pattern,14
pattern'd,1
patterns,3
pattle,1
pauca,6
paucas,1
paul,5
paul's,5
paulina,84
paulina's,2
paunch,3
paunches,1
pause,38
pauser,1
pauses,1
pausingly,1
pauvres,1
paved,4
pavement,2
pav'd,1
pavilion,7
pavilion'd,1
pavilions,1
pavin,1
paw,3
pawn,26
pawn'd,9
pawns,1
paws,3
pax,2
pay,140
payest,1
pay't,1
paying,9
payment,14
payments,4
pays,26
paysan,1
paysans,1
pe,2
peace,538
peaceable,1
peaceably,2
peaceful,11
peacemakers,1
peaces,1
peach,3
peaches,1
peacock,3
peacock's,1
peacocks,1
peak,2
peaking,1
peal,7
peals,1
pear,5
peard,2
pearl,26
pearls,11
pears,1
peas,2
peasant,23
peasantry,1
peasants,7
peascod,5
pease,2
peaseblossom,12
peat,3
peaten,1
peating,1
pebble,4
pebbled,1
pebbles,3
peck,11
peck'd,1
pecks,1
peculiar,7
pecus,1
pedant,36
pedantical,1
pedascule,1
pede,1
pedestal,1
pedigree,4
pedlar,6
pedlar's,3
pedlars,1
pedro,155
peds,1
peel'd,1
peep,18
peeped,1
peep'd,2
peeping,2
peeps,3
peer,15
peereth,1
peer'd,1
peering,5
peerless,7
peers,37
peers',1
peesel,1
peevish,28
peevishly,1
peflur'd,1
peg,2
pegasus,3
pegs,1
peise,1
peised,1
peize,1
pelf,1
pelican,3
pelion,2
pell,5
pella,1
pelleted,2
peloponnesus,1
pelt,2
pelting,6
pembroke,41
pen,40
penalties,2
penalty,12
penance,19
pence,11
pencil,4
pencill'd,1
pencils,1
pendant,2
pendent,3
pendragon,1
pendulous,1
penelope,1
penetrable,2
penetrate,5
penetrative,1
penitence,6
penitent,14
penitential,1
penitently,1
penitents,1
penker,1
penknife,1
penned,1
penn'd,5
penning,1
pennons,1
penny,23
pennyworth,7
pennyworths,2
pens,3
pense,5
pense',1
pension,3
pensioners,2
pensive,2
pensived,1
pensively,1
pent,11
pentecost,3
penthesilea,1
penthouse,3
penurious,1
penury,7
people,203
peopled,4
people's,20
peoples,1
peopl'd,1
pepin,4
pepin's,1
pepper,3
peppercorn,1
peppered,1
pepper'd,2
per,3
peradventure,15
peradventures,1
perceive,89
perceived,5
perceive's,1
perceive't,1
perceives,4
perceiveth,1
perceiv'd,9
perceiv'st,1
perch,2
perchance,49
perch'd,1
percies,1
percussion,1
percy,77
percy's,10
perdie,1
perdita,42
perdition,10
perdonato,1
perdu,3
perdurable,2
perdurably,1
perdy,4
pere,1
peregrinate,1
peremptorily,1
peremptory,12
perfect,54
perfected,3
perfecter,1
perfectest,2
perfect'st,1
perfection,25
perfections,7
perfectly,4
perfectness,2
perfidious,4
perfidiously,1
perforce,47
perform,39
performance,17
performances,3
performed,5
performer,1
performers,2
perform'd,35
perform't,2
performing,5
performs,2
perfume,11
perfumed,4
perfumer,1
